id,Title,Type,Date,Source,link,scanned,multilingual
319,Statement by Croatia at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Croatia,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Croatia.pdf,True,False
320,Statement by ICRtoP at the UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2015-09-08 00:00:00,International Coalition for the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-ICRtoP.pdf,False,False
321,Statement by Poland at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Poland,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Poland.pdf,False,False
322,Statement by Peru at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Peru,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Peru.pdf,False,False
323,Statement by Panama at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Panama,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Panama-Sp.pdf,False,False
324,Statement by Norway at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Norway,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Norway.pdf,False,False
325,Statement by Nigeria at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Nigeria,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Nigeria.pdf,False,False
326,Statement by New Zealand at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,New Zealand,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-New-Zealand.pdf,True,False
327,Statement by Myanmar at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Myanmar,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Myanmar.pdf,False,False
328,Statement by Morocco at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Morocco,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Morocco-Fr.pdf,True,False
329,Statement by Mexico at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Mexico,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Mexico-Sp.pdf,True,False
330,Statement by Malaysia at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Malaysia,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Malaysia.pdf,False,False
331,Statement by Luxembourg at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Luxembourg,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Luxembourg-Fr.pdf,True,False
332,Statement by Liechtenstein at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Liechtenstein,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Liechtenstein.pdf,False,False
333,Statement by Japan at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Japan,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Japan.pdf,True,False
334,Statement by Italy at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Italy,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Italy.pdf,False,False
335,Statement by Israel at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Israel,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Israel.pdf,True,False
336,Statement by the United Kingdom at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,United Kingdom,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-UK.pdf,False,False
337,Statement on behalf of the Group of Friends on the Responsibility to Protect at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2015-09-08 00:00:00,UN Group of Friends of the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-GOF.pdf,False,False
338,Statement by Venezuela at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Venezuela,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Venezuela-Sp.pdf,True,False
339,Statement by Vanuatu at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Vanuatu,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Vanuatu.pdf,False,False
340,Statement by Uruguay at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Uruguay,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Uruguay-Sp.pdf,True,False
341,Statement by Turkey at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Turkey,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Turkey.pdf,True,False
342,Statement by the United States at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,United States,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-US.pdf,False,False
343,Statement by the UN Secretary-General at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2015-09-08 00:00:00,UN Secretary-General,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-UNSG.pdf,True,False
344,Statement by the Syrian Arab Republic at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Syria,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Syria-En.pdf,False,False
345,Statement by the Russian Federation at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Russia,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Russia.pdf,True,False
346,Statement by the Republic of Korea at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Republic of Korea,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-RoK.pdf,False,False
347,Statement by the Philippines at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Philippines,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Philippines.pdf,True,False
348,Statement by the Netherlands at the 2015 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2015-09-08 00:00:00,Netherlands,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-IID-Netherlands.pdf,False,False
349,Fulfilling our Responsibility to Protect in Yemen,Official Statement,2015-08-14 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-Aug-SAStatement-Yemen.pdf,False,False
350,Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect and the UN Special Rapporteurs on Minority Issues and Freedom of Religion or Belief on the situation in Syria,Official Statement,2015-06-12 00:00:00,UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect and the UN Special Rapporteurs on Minority Issues and Freedom of Religion or Belief,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-June-SAStatement-Syria.pdf,False,False
351,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Yemen, April 2015",Official Statement,2015-04-09 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-Apr-SAStatement-Yemen.pdf,False,False
352,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Yarmouk, Syria, April 2015",Official Statement,2015-04-09 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2015-Apr-SAStatement-Syria.pdf,False,False
353,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Kobane, Syria, October 2014",Official Statement,2014-10-10 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-Oct-SAStatement-Syria.pdf,False,False
354,Statement by The Netherlands at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Netherlands,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Netherlands.pdf,True,False
355,Statement by the European Union at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,EU,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-EU.pdf,False,False
356,Statement by the Democratic People's Republic of Korea at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Democratic People's Republic of Korea,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-DPRK.pdf,False,False
357,Statement by the Asia-Pacific Centre for R2P at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2014-09-08 00:00:00,Asia-Pacific Center for the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-APR2P.pdf,False,False
358,Statement by Thailand at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Thailand,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Thailand.pdf,True,False
359,Statement by Syria at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Syria,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Syria.pdf,False,False
360,Statement by Switzerland at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Switzerland,https://www.globalr2p.org/wp-content/uploads/2020/01/214-IID-Switzerland-Fr-En.pdf,False,True
361,Statement by Spain at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Spain,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Spain-Sp.pdf,False,True
362,Statement by Slovenia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Slovenia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Slovenia.pdf,False,False
363,Statement by Slovakia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Slovakia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Slovakia.pdf,True,False
364,Statement by Sierra Leone at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Sierra Leone,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Sierra-Leone.pdf,True,False
365,Statement by Rwanda at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Rwanda,https://www.globalr2p.org/wp-content/uploads/2020/01/20014-IID-Rwanda.pdf,False,False
366,Statement by Romania at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Romania,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Romania.pdf,False,False
367,Statement by Qatar at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Qatar,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Qatar.pdf,False,False
368,Statement by Peru at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Peru,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Peru.pdf,False,False
369,Statement by Paraguay at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Paraguay,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Paraguay-En.pdf,True,False
370,Statement by Pakistan at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Pakistan,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Pakistan.pdf,False,False
371,Statement by Norway at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Norway,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Norway.pdf,False,False
372,Statement by Nigeria at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Nigeria,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Nigeria.pdf,False,False
373,Statement by New Zealand at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,New Zealand,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-New-Zealand.pdf,True,False
374,Statement by Estonia on behalf of Latvia and Lithuania at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Estonia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Estonia.pdf,True,False
375,Statement by Egypt at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Egypt,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Egypt.pdf,False,False
376,Statement by Ecuador at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Ecuador,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Ecuador.pdf,False,False
377,Statement by Denmark at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Denmark,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Denmark.pdf,False,False
378,Statement by the Czech Republic at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Czech Republic,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Czech-Republic.pdf,False,False
379,Statement by Cuba at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Cuba,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Cuba-Sp.pdf,False,True
380,Statement by Côte d'Ivoire at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Ivory Coast,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-CDI-Fr.pdf,True,False
381,Statement by Costa Rica at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Costa Rica,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Costa-Rica-Sp.pdf,True,False
382,Statement by China at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,China,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-China.pdf,False,False
383,Statement by Canada at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Canada,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Canada-En.pdf,True,False
384,Statement by Namibia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Namibia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Namibia.pdf,True,False
385,Statement by Myanmar at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Myanmar,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Myanmar.pdf,True,False
386,Statement by Burundi at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Burundi,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Burundi-Fr.pdf,True,False
387,Statement by Morocco at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Morocco,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Morocco.pdf,False,False
388,Statement by Montenegro at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Montenegro,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Montenegro.pdf,True,False
389,Statement by Brazil at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Brazil,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Brazil-Prepared.pdf,False,False
390,Statement by Botswana at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Botswana,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Botswana.pdf,True,False
391,Statement by Mexico at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Mexico,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Mexico-Sp.pdf,True,False
392,Statement by Bolivia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Bolivia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Bolivia.pdf,False,False
393,Statement by Malaysia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Malaysia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Malaysia.pdf,True,False
394,Statement by Belgium at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Belgium,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Belgium.pdf,True,False
395,Statement by Belarus at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Belarus,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Belarus.pdf,False,False
396,Statement by Luxembourg at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Luxembourg,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Luxembourg-Fr.pdf,False,False
397,Statement by Azerbaijan at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Azerbaijan,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Azerbaijan.pdf,False,False
398,Statement by Liechtenstein at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Liechtenstein,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Liechtenstein.pdf,True,False
399,Statement by Australia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Australia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Australia.pdf,False,False
400,Statement by Armenia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Armenia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Armenia.pdf,False,False
401,Statement by Italy at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Italy,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Italy.pdf,False,False
402,Statement by Albania at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Albania,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Albania.pdf,False,False
403,Statement by Israel at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Israel,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Israel.pdf,True,False
404,Statement by Iran at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Iran,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Iran.pdf,False,False
405,Statement by Indonesia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Indonesia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Indonesia.pdf,False,False
406,Statement by India at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,India,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-India.pdf,False,False
407,Statement by ICRtoP at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2014-09-08 00:00:00,International Coalition for the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-ICRtoP.pdf,True,False
408,Statement by Venezuela at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Venezuela,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Venezuela.pdf,True,False
409,Statement by Hungary at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Hungary,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Hungary.pdf,False,False
410,Statement by Uruguay at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Uruguay,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Uruguay-Sp.pdf,True,False
411,Statement by Guatemala at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Guatemala,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Guatemala.pdf,False,False
412,Statement by Ukraine at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Ukraine,https://www.globalr2p.org/wp-content/uploads/2014/09/2014-IID-Ukraine.pdf,False,False
413,Statement by Germany at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Germany,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Germany.pdf,False,False
414,Statement by Turkey at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Turkey,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Turkey.pdf,True,False
415,Statement by Georgia at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Georgia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Georgia.pdf,False,False
416,Statement by the United States of America at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,United States,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-US.pdf,False,False
417,Statement by France at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,France,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-France-Fr.pdf,True,False
418,Statement by the United Kingdom at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,United Kingdom,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-UK.pdf,False,False
419,Statement by Finland at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Finland,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Finland.pdf,True,False
420,Statement by the Russian Federation at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Russia,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Russia.pdf,True,False
421,Statement by the Republic of Korea at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Republic of Korea,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-ROK.pdf,True,False
422,"Statement by the President of the General Assembly, John Ashe, at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect",Official Statement,2014-09-08 00:00:00,President of the UN General Assembly,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-PGA.pdf,True,False
423,Statement by the Philippines at the 2014 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2014-09-08 00:00:00,Philippines,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-IID-Philippines.pdf,True,False
424,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Iraq, August 2014",Official Statement,2014-08-12 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-Aug-SAStatement-Iraq.pdf,False,False
425,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Israel and in the Palestinian Occupied Territory of Gaza Strip, July 2014",Official Statement,2014-07-24 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-July-SAStatement-IOPT.pdf,False,False
426,"Statement by the UN Special Advisers on the Prevention of Genocide and the Responsibility to Protect on the situation in Iraq, June 2014",Official Statement,2014-06-18 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-June-SAStatement-Iraq.pdf,False,False
427,"Statement by the UN Special Adviser for the Prevention of Genocide on the Situation in South Sudan, May 2014",Official Statement,2014-05-02 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-May-SAStatement-South-Sudan.pdf,False,False
428,"Media Briefing by Adama Dieng, UN Special Adviser on the Prevention of Genocide on his Mission to South Sudan",Official Statement,2014-04-30 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-Apr-SAStatement-South-Sudan.pdf,False,False
429,Statement by the UN Special Adviser on the Prevention of Genocide at the UN Security Council Arria meeting on Inter-communities Dialogue and prevention of crimes in the Central African Republic,Official Statement,2014-03-14 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-Mar-SAStatement-CAR-En.pdf,False,False
430,"Statement by the UN Special Adviser on the Prevention of Genocide on the human rights and humanitarian dimensions of the crisis in the Central African Republic, January 2014",Official Statement,2014-01-22 00:00:00,Office of the UN Special Advisers on Genocide Prevention and the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2014-Jan-SAStatement-UNSC-CAR.pdf,False,False
431,Statement by Armenia at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Armenia,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Armenia.pdf,False,False
432,Statement by Argentina at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Argentina,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Argentina-Sp-En.pdf,False,True
433,Remarks by the Secretary-General at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2013-09-11 00:00:00,UN Secretary-General,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-UNSG.pdf,False,False
